,ticker,date,commonstocksharesissued,assetscurrent,accountspayablecurrent,commonstockvalue,liabilities,liabilitiesandstockholdersequity,stockholdersequity,earningspersharebasic,netincomeloss,profitloss,costofgoodssold,costsandexpenses,cash,preferredstockvalue,depreciation,operatingexpenses,revenues,land,deferredrevenue,grossprofit,sharesissued,commercialpaper,costofservices,debtcurrent,salariesandwages,change,pct_change
1398,IBM,2018-07-31,2232306588.0,46795000000.0,5518000000.0,0.0,50000000.0,-461000000.0,18520000000.0,2.63,-2000000.0,-7000000.0,6123000000.0,0.0,0.0,0.0,1547000000.0,0.0,8784000000.0,0.0,532000000.0,14000000.0,0.0,2458000000.0,18208000000.0,7646000000.0,0.0,-1.4300000000000068,-0.009866832263851561
1399,IBM,2018-10-30,2232637802.0,48257000000.0,5384000000.0,0.0,46000000.0,-439000000.0,19784000000.0,2.95,5000000.0,17000000.0,6123000000.0,0.0,0.0,0.0,2337000000.0,0.0,8533000000.0,0.0,589000000.0,4000000.0,0.0,2458000000.0,18208000000.0,10932000000.0,0.0,0.030000000000001137,0.0002599653379549492
1400,IBM,2019-02-26,2233427058.0,49146000000.0,6558000000.0,0.0,-154000000.0,425000000.0,16796000000.0,9.57,16000000.0,24000000.0,6123000000.0,0.0,0.0,0.0,3127000000.0,0.0,42024000000.0,0.0,589000000.0,23000000.0,0.0,2458000000.0,18208000000.0,10207000000.0,0.0,-0.5500000000000114,-0.003936444317205922
1401,IBM,2019-04-30,2234819047.0,52705000000.0,5711000000.0,0.0,114320000000.0,130926000000.0,16481000000.0,1.79,16000000.0,1591000000.0,6537000000.0,0.0,0.0,0.0,1143000000.0,0.0,1491000000.0,0.0,589000000.0,8043000000.0,0.0,2458000000.0,18712000000.0,10250000000.0,0.0,0.28999999999999204,0.0020674413630854213
1945,ORCL,2009-09-21,0.0,18581000000.0,271000000.0,14648000000.0,0.0,52998000000.0,26143000000.0,0.21,9452000000.0,11235000000.0,0.0,3810000000.0,0.0,0.0,64000000.0,0.0,5331000000.0,868000000.0,6288000000.0,10431000000.0,0.0,881000000.0,116000000.0,2500000000.0,0.0,-0.16000000000000014,-0.007417709782104782
1946,ORCL,2009-12-22,0.0,25235000000.0,255000000.0,14648000000.0,0.0,53833000000.0,27531000000.0,0.46,9452000000.0,11235000000.0,0.0,7442000000.0,0.0,0.0,123000000.0,0.0,10938000000.0,868000000.0,6288000000.0,10431000000.0,0.0,881000000.0,116000000.0,2500000000.0,0.0,0.2699999999999996,0.011038430089942746
1947,ORCL,2010-03-29,0.0,23979000000.0,616000000.0,14648000000.0,0.0,59386000000.0,28476000000.0,0.73,9452000000.0,11235000000.0,0.0,10955000000.0,0.0,0.0,196000000.0,0.0,16391000000.0,868000000.0,6288000000.0,10431000000.0,0.0,881000000.0,116000000.0,2500000000.0,0.0,-0.030000000000001137,-0.0011732499022292192
1948,ORCL,2010-07-01,0.0,18581000000.0,271000000.0,14648000000.0,0.0,61578000000.0,25090000000.0,1.08,6230000000.0,5593000000.0,0.0,14586000000.0,0.0,0.0,298000000.0,0.0,22430000000.0,757000000.0,6288000000.0,10431000000.0,0.0,881000000.0,116000000.0,2950000000.0,0.0,0.2799999999999976,0.01299303944315534
1949,ORCL,2010-12-21,0.0,27004000000.0,775000000.0,14648000000.0,0.0,61578000000.0,30798000000.0,0.52,9981000000.0,5593000000.0,0.0,6993000000.0,0.0,0.0,123000000.0,0.0,16084000000.0,757000000.0,6288000000.0,10431000000.0,0.0,881000000.0,116000000.0,2950000000.0,0.0,-0.10000000000000142,-0.003148614609571833
1950,ORCL,2011-03-29,0.0,27004000000.0,775000000.0,14648000000.0,0.0,61578000000.0,30798000000.0,0.75,9981000000.0,5593000000.0,0.0,11553000000.0,0.0,0.0,196000000.0,0.0,24847000000.0,757000000.0,6288000000.0,10431000000.0,0.0,881000000.0,116000000.0,2950000000.0,0.0,-0.10999999999999943,-0.003317249698431829
1951,ORCL,2011-06-28,0.0,39174000000.0,701000000.0,14648000000.0,0.0,73535000000.0,39776000000.0,1.69,9981000000.0,5593000000.0,0.0,23589000000.0,0.0,0.0,298000000.0,0.0,23252000000.0,757000000.0,7118000000.0,10431000000.0,0.0,881000000.0,1259000000.0,2950000000.0,0.0,0.0899999999999963,0.0027829313543598112
1952,ORCL,2011-09-23,0.0,39174000000.0,701000000.0,14648000000.0,0.0,73535000000.0,39776000000.0,0.27,9981000000.0,6230000000.0,0.0,5585000000.0,0.0,0.0,99000000.0,0.0,8374000000.0,692000000.0,7118000000.0,10431000000.0,0.0,881000000.0,896000000.0,2950000000.0,0.0,0.0,0.0
1953,ORCL,2011-12-23,0.0,38482000000.0,445000000.0,14648000000.0,0.0,72910000000.0,41920000000.0,0.43,9981000000.0,6230000000.0,0.0,5681000000.0,0.0,0.0,226000000.0,0.0,8792000000.0,692000000.0,6360000000.0,10431000000.0,0.0,881000000.0,929000000.0,2950000000.0,0.0,0.0,0.0
1954,ORCL,2012-03-23,0.0,37538000000.0,442000000.0,14648000000.0,0.0,74361000000.0,42873000000.0,0.5,9981000000.0,6230000000.0,0.0,5722000000.0,0.0,0.0,283000000.0,0.0,9039000000.0,692000000.0,6591000000.0,10431000000.0,0.0,881000000.0,922000000.0,2950000000.0,0.0,0.0,0.0
1955,ORCL,2012-06-26,0.0,40023000000.0,438000000.0,14648000000.0,0.0,78327000000.0,43688000000.0,1.99,9981000000.0,6230000000.0,0.0,23415000000.0,0.0,0.0,368000000.0,0.0,37121000000.0,692000000.0,7331000000.0,10431000000.0,0.0,881000000.0,3743000000.0,2950000000.0,0.0,0.3400000000000034,0.012217031979877953
1956,ORCL,2012-09-24,0.0,38172000000.0,388000000.0,14648000000.0,0.0,76558000000.0,43329000000.0,0.36,1840000000.0,8547000000.0,0.0,5691000000.0,0.0,0.0,117000000.0,0.0,8181000000.0,632000000.0,7331000000.0,10431000000.0,0.0,881000000.0,936000000.0,1250000000.0,0.0,-0.9250000000000007,-0.02870442203258342
1957,ORCL,2012-12-21,0.0,41129000000.0,372000000.0,14648000000.0,0.0,79657000000.0,42983000000.0,0.43,4615000000.0,8547000000.0,0.0,10925000000.0,0.0,0.0,261000000.0,0.0,17166000000.0,632000000.0,7331000000.0,10431000000.0,0.0,881000000.0,1814000000.0,2950000000.0,0.0,0.0,0.0
1958,ORCL,2013-03-22,0.0,40686000000.0,361000000.0,14648000000.0,0.0,79450000000.0,43348000000.0,0.5,2498000000.0,8547000000.0,0.0,5722000000.0,0.0,0.0,350000000.0,0.0,26233000000.0,632000000.0,7331000000.0,10431000000.0,0.0,881000000.0,922000000.0,1250000000.0,0.0,0.0,0.0
1959,ORCL,2013-06-26,0.0,40023000000.0,438000000.0,14648000000.0,0.0,78327000000.0,43688000000.0,1.99,9981000000.0,8547000000.0,0.0,23415000000.0,0.0,0.0,486000000.0,0.0,16003000000.0,632000000.0,7331000000.0,10431000000.0,0.0,881000000.0,3743000000.0,2950000000.0,0.0,0.3099999999999987,0.010285335102853309
1960,ORCL,2013-09-20,0.0,45457000000.0,419000000.0,14648000000.0,0.0,86406000000.0,43541000000.0,0.48,2034000000.0,10955000000.0,0.0,5499000000.0,0.0,0.0,150000000.0,0.0,8372000000.0,632000000.0,8871000000.0,10431000000.0,0.0,881000000.0,806000000.0,1533000000.0,0.0,0.0,0.0
1961,ORCL,2013-12-20,0.0,44252000000.0,419000000.0,14648000000.0,0.0,85238000000.0,44648000000.0,0.96,4744000000.0,10955000000.0,0.0,10925000000.0,0.0,0.0,302000000.0,0.0,3987000000.0,632000000.0,7011000000.0,10431000000.0,0.0,881000000.0,930000000.0,1525000000.0,0.0,0.0,0.0
1962,ORCL,2014-03-20,0.0,41692000000.0,396000000.0,14648000000.0,0.0,81812000000.0,44707000000.0,0.53,2504000000.0,10955000000.0,0.0,5740000000.0,0.0,0.0,400000000.0,0.0,600000000.0,632000000.0,6825000000.0,10431000000.0,0.0,881000000.0,2668000000.0,1516000000.0,0.0,-0.8699999999999974,-0.022673964034401813
1963,ORCL,2014-06-26,0.0,48138000000.0,419000000.0,14648000000.0,0.0,81812000000.0,46878000000.0,2.29,10925000000.0,10955000000.0,0.0,22496000000.0,0.0,0.0,546000000.0,0.0,38275000000.0,632000000.0,7430000000.0,10431000000.0,0.0,881000000.0,3182000000.0,1508000000.0,0.0,0.38000000000000256,0.009464508094645146
1964,ORCL,2014-09-23,0.0,58194000000.0,423000000.0,14648000000.0,0.0,90344000000.0,47354000000.0,0.48,2191000000.0,11037000000.0,0.0,5633000000.0,0.0,0.0,160000000.0,0.0,1266000000.0,632000000.0,7673000000.0,10431000000.0,0.0,881000000.0,691000000.0,1508000000.0,0.0,0.5900000000000034,0.01519443729075466
1965,ORCL,2014-12-19,0.0,48138000000.0,490000000.0,14648000000.0,0.0,98305000000.0,47543000000.0,0.56,2502000000.0,11037000000.0,0.0,6056000000.0,0.0,0.0,302000000.0,0.0,9275000000.0,632000000.0,7224000000.0,10431000000.0,0.0,881000000.0,764000000.0,1508000000.0,0.0,0.0,0.0
1966,ORCL,2015-03-19,0.0,51294000000.0,471000000.0,14648000000.0,0.0,90344000000.0,46878000000.0,0.57,2495000000.0,11037000000.0,0.0,5944000000.0,0.0,0.0,452000000.0,0.0,9334000000.0,632000000.0,6878000000.0,10431000000.0,0.0,881000000.0,724000000.0,1999000000.0,0.0,0.25,0.005661231884057972
1967,ORCL,2015-06-25,0.0,48128000000.0,471000000.0,14648000000.0,0.0,90266000000.0,48663000000.0,2.42,10955000000.0,11037000000.0,0.0,22496000000.0,0.0,0.0,608000000.0,0.0,16809000000.0,632000000.0,7673000000.0,10431000000.0,0.0,881000000.0,2954000000.0,1508000000.0,0.0,-0.07000000000000028,-0.0017048222113979611
1968,ORCL,2015-09-18,0.0,62122000000.0,422000000.0,14648000000.0,0.0,109706000000.0,47097000000.0,0.4,2184000000.0,9938000000.0,0.0,5794000000.0,0.0,0.0,219000000.0,0.0,1166000000.0,744000000.0,7638000000.0,10431000000.0,0.0,881000000.0,691000000.0,2000000000.0,0.0,0.0,0.0
1969,ORCL,2015-12-18,0.0,62520000000.0,415000000.0,14648000000.0,0.0,106483000000.0,45924000000.0,0.57,2197000000.0,9938000000.0,0.0,11832000000.0,0.0,0.0,324000000.0,0.0,8996000000.0,744000000.0,7461000000.0,10431000000.0,0.0,881000000.0,690000000.0,1999000000.0,0.0,0.0,0.0
1970,ORCL,2016-03-18,0.0,62520000000.0,410000000.0,14648000000.0,0.0,110903000000.0,45870000000.0,0.57,2142000000.0,9938000000.0,0.0,17817000000.0,0.0,0.0,643000000.0,0.0,9327000000.0,744000000.0,7638000000.0,10431000000.0,0.0,881000000.0,657000000.0,1999000000.0,0.0,0.0,0.0
1971,ORCL,2016-06-22,0.0,62520000000.0,504000000.0,14648000000.0,0.0,110903000000.0,48663000000.0,2.26,10955000000.0,9938000000.0,0.0,24443000000.0,0.0,0.0,712000000.0,0.0,2388000000.0,744000000.0,8191000000.0,10431000000.0,0.0,881000000.0,2751000000.0,3750000000.0,0.0,0.8200000000000003,0.020494876280929775
1972,ORCL,2016-09-19,0.0,64313000000.0,504000000.0,14648000000.0,0.0,112180000000.0,47289000000.0,0.4,1747000000.0,9453000000.0,0.0,5794000000.0,0.0,0.0,219000000.0,0.0,8451000000.0,744000000.0,8191000000.0,10431000000.0,0.0,881000000.0,711000000.0,3750000000.0,0.0,-0.1599999999999966,-0.004078511343359587
1973,ORCL,2016-12-19,0.0,64313000000.0,504000000.0,14648000000.0,0.0,112180000000.0,47289000000.0,0.92,3945000000.0,9453000000.0,0.0,11832000000.0,0.0,0.0,429000000.0,0.0,17447000000.0,744000000.0,8191000000.0,10431000000.0,0.0,881000000.0,1401000000.0,3750000000.0,0.0,0.10000000000000142,0.0025706940874036356
1974,ORCL,2017-03-17,0.0,64313000000.0,504000000.0,14648000000.0,0.0,112180000000.0,47289000000.0,1.43,6087000000.0,9453000000.0,0.0,17817000000.0,0.0,0.0,643000000.0,0.0,26461000000.0,744000000.0,8191000000.0,15869000000.0,0.0,881000000.0,2058000000.0,3750000000.0,0.0,0.0,0.0
1975,ORCL,2017-06-27,0.0,64313000000.0,504000000.0,14648000000.0,0.0,112180000000.0,47289000000.0,2.26,9938000000.0,9453000000.0,0.0,24355000000.0,0.0,0.0,712000000.0,0.0,14328000000.0,744000000.0,8191000000.0,23709000000.0,0.0,881000000.0,2929000000.0,3750000000.0,0.0,0.11999999999999744,0.002364532019704383
1976,ORCL,2017-09-18,0.0,74515000000.0,599000000.0,14648000000.0,0.0,134991000000.0,53860000000.0,0.44,1832000000.0,7622000000.0,0.0,5954000000.0,0.0,0.0,222000000.0,0.0,8613000000.0,772666666.6666666,8835000000.0,5110000000.0,0.0,881000000.0,695000000.0,9797000000.0,0.0,-0.28999999999999915,-0.006000413821642855
1977,ORCL,2017-12-18,0.0,74515000000.0,599000000.0,14648000000.0,0.0,134991000000.0,53860000000.0,0.94,3864000000.0,5791000000.0,0.0,11952000000.0,0.0,0.0,463000000.0,0.0,17683000000.0,801333333.3333334,8835000000.0,10618000000.0,0.0,881000000.0,1393000000.0,9797000000.0,0.0,0.10999999999999943,0.0023055963110458905
1978,ORCL,2018-03-21,0.0,74515000000.0,599000000.0,14648000000.0,0.0,134991000000.0,53860000000.0,1.49,6103000000.0,3960000000.0,0.0,18199000000.0,0.0,0.0,722000000.0,0.0,26957000000.0,830000000.0,8835000000.0,16202000000.0,0.0,881000000.0,2073000000.0,9797000000.0,0.0,-0.6000000000000014,-0.012760527435134015
1979,ORCL,2018-06-22,0.0,74515000000.0,599000000.0,14648000000.0,0.0,134991000000.0,53860000000.0,2.11,8901000000.0,3960000000.0,0.0,24443000000.0,0.0,0.0,871000000.0,0.0,13435000000.0,830000000.0,8835000000.0,22410000000.0,0.0,881000000.0,2751000000.0,3750000000.0,0.0,0.0,0.0
1980,ORCL,2018-09-19,0.0,76159000000.0,529000000.0,14648000000.0,0.0,137851000000.0,46372000000.0,0.52,2144000000.0,311000000.0,0.0,6355000000.0,0.0,0.0,285000000.0,0.0,5331000000.0,868000000.0,6288000000.0,5432000000.0,0.0,881000000.0,116000000.0,4491000000.0,0.0,1.0,0.020230629172567266
1981,ORCL,2018-12-19,0.0,76159000000.0,529000000.0,14648000000.0,0.0,137851000000.0,46372000000.0,1.05,4358000000.0,311000000.0,0.0,12904000000.0,0.0,0.0,573000000.0,0.0,5331000000.0,868000000.0,6288000000.0,10431000000.0,0.0,881000000.0,116000000.0,4491000000.0,0.0,-0.21000000000000085,-0.004520990312163635
1982,ORCL,2019-03-18,0.0,76159000000.0,529000000.0,14648000000.0,0.0,137851000000.0,46372000000.0,0.07,311000000.0,311000000.0,0.0,19266000000.0,0.0,0.0,878000000.0,0.0,5331000000.0,868000000.0,6288000000.0,10431000000.0,0.0,881000000.0,116000000.0,4491000000.0,0.0,0.5799999999999983,0.010849233071455262
1983,ORCL,2019-06-21,0.0,76159000000.0,529000000.0,14648000000.0,0.0,137851000000.0,46372000000.0,2.3,9452000000.0,11235000000.0,0.0,24879000000.0,0.0,0.0,1000000000.0,0.0,37792000000.0,868000000.0,6288000000.0,10431000000.0,0.0,881000000.0,116000000.0,2500000000.0,0.0,0.0,0.0
